claim_id,location,claim_type,value_paper,digits,units,comparison,needs_block,claim
float_figure_1,Figure 1 (p. 627),structural,20,0,NA,==,TRUE,Figure 1 prints no estimate on its face and plots 20: four outcomes for the Bush bilingual sample and four outcomes for each of the bilingual and monolingual samples in the Vela and Coffman experiments.
float_figure_2,Figure 2 (p. 628),structural,32,0,NA,==,TRUE,Figure 2 prints no estimate on its face and plots 32: four outcomes by two candidates by two samples by two respondent parties.
float_figure_3,Figure 3 (p. 630),structural,NA,0,NA,==,TRUE,"Figure 3 prints no estimate on its face and plots a continuous raster of the net-effect surface, whose cells cannot be counted from the page."
float_table_a1,Appendix Table A.1,structural,27,0,NA,==,FALSE,Table A.1 prints 27 numeric cells: three columns by four coefficients and their standard errors plus a sample size.
float_table_a2,Appendix Table A.2,structural,27,0,NA,==,FALSE,"Table A.2, same shape as Table A.1."
float_table_a3,Appendix Table A.3,structural,27,0,NA,==,FALSE,"Table A.3, same shape as Table A.1."
float_table_a4,Appendix Table A.4,structural,27,0,NA,==,FALSE,"Table A.4, same shape as Table A.1."
float_table_b5,Appendix Table B.5,structural,40,0,NA,==,FALSE,"Table B.5 prints 40 numeric cells: eight columns by an advertisement coefficient and standard error, a constant and standard error, and a sample size."
float_table_b6,Appendix Table B.6,structural,40,0,NA,==,FALSE,"Table B.6, same shape as Table B.5."
float_table_b7,Appendix Table B.7,structural,40,0,NA,==,FALSE,"Table B.7, same shape as Table B.5."
float_table_b8,Appendix Table B.8,structural,40,0,NA,==,FALSE,"Table B.8, same shape as Table B.5."
float_table_c9,Appendix Table C.9,structural,41,0,NA,==,FALSE,Table C.9 prints 41 numeric cells: Table 5's 31 plus a log likelihood and an AIC in each of five columns.
float_table_c10,Appendix Table C.10,structural,41,0,NA,==,FALSE,"Table C.10, same shape as Table C.9."
